country,happiness_score,economy_gdp_per_capita,family,health_life_expectancy,freedom,generosity1,trust_government_corruption,year
Mauritania,4.29199981689453,0.6484572887420649,1.2720308303833001,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,2017
Mauritania,4.356,0.557,1.245,0.292,0.129,0.134,0.09300000000000001,2018
Mauritania,4.49,0.57,1.167,0.489,0.066,0.106,0.08800000000000001,2019
Mauritania,4.374599934,0.539684892,0.7908192279999999,0.425184816,0.185714483,0.128899664,0.122257635,2020
Mauritius,5.477,1.0076100000000001,0.98521,0.7095,0.56066,0.37744,0.07521,2015
Mauritius,5.648,1.14372,0.75695,0.66189,0.46145,0.36951,0.05202999999999999,2016
Mauritius,5.62900018692017,1.1893955469131499,1.20956099033356,0.6380074620246889,0.491247326135635,0.360933750867844,0.0421815551817417,2017
Mauritius,5.891,1.09,1.3869999999999998,0.684,0.584,0.245,0.05,2018
Mauritius,5.888,1.12,1.402,0.7979999999999999,0.498,0.215,0.06,2019
Mauritius,6.101299762999999,1.07366395,0.910357833,0.7633894090000001,0.590838134,0.18689455100000002,0.084088229,2020
Mexico,7.187,1.02054,0.91451,0.8144399999999999,0.48181,0.14074,0.21311999999999998,2015
Mexico,6.778,1.1150799999999998,0.7146,0.71143,0.37709000000000004,0.11735,0.18355,2016
Mexico,6.57800006866455,1.1531838178634601,1.2108621597290001,0.709978997707367,0.412730008363724,0.12099043279886199,0.132774114608765,2017
Mexico,6.4879999999999995,1.038,1.252,0.7609999999999999,0.479,0.069,0.095,2018
Mexico,6.595,1.07,1.3230000000000002,0.861,0.433,0.07400000000000001,0.073,2019
Mexico,6.465000152999999,1.024387479,0.8386654259999999,0.831601024,0.553892553,0.083094485,0.083133668,2020
Moldova,5.888999999999999,0.59448,1.01528,0.61826,0.32818,0.20951,0.01615,2015
Moldova,5.897,0.69177,0.8313200000000001,0.5230899999999999,0.25201999999999997,0.19997,0.019030000000000002,2016
Moldova,5.837999820709231,0.7288706302642819,1.25182557106018,0.5894652009010309,0.24072904884815197,0.20877912640571603,0.0100912861526012,2017
Moldova,5.64,0.657,1.301,0.62,0.23199999999999998,0.171,0.0,2018
Moldova,5.529,0.685,1.328,0.7390000000000001,0.245,0.18100000000000002,0.0,2019
Moldova,5.607500076,0.7079167959999999,0.843313575,0.713299453,0.38957148799999997,0.174049184,0.014378743999999999,2020
Mongolia,4.874,0.82819,1.3006,0.60268,0.43626000000000004,0.3323,0.026660000000000003,2015
Mongolia,4.907,0.9885299999999999,1.0898299999999999,0.55469,0.35972,0.34539000000000003,0.03285,2016
Mongolia,4.95499992370605,1.0272358655929599,1.4930112361908001,0.557783484458923,0.39414396882057207,0.338464230298996,0.0329022891819477,2017
Mongolia,5.125,0.914,1.517,0.575,0.395,0.253,0.032,2018
Mongolia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,2019
Mongolia,5.4562001229999995,0.904872775,0.9371424909999999,0.6157881620000001,0.355703115,0.26388573600000004,0.046533125999999994,2020
Montenegro,5.192,0.9743799999999999,0.9055700000000001,0.72521,0.1826,0.1614,0.14296,2015
Montenegro,5.1610000000000005,1.07838,0.74173,0.6353300000000001,0.15111,0.17190999999999998,0.12721,2016
Montenegro,5.23699998855591,1.12112903594971,1.23837649822235,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189,2017
Montenegro,5.347,1.0170000000000001,1.2790000000000001,0.7290000000000001,0.259,0.111,0.081,2018
Montenegro,5.523,1.051,1.361,0.871,0.19699999999999998,0.142,0.08,2019
Montenegro,5.54610014,1.010150075,0.855314612,0.839028895,0.303223848,0.14901033,0.09843511099999999,2020
Morocco,5.013,0.7347899999999999,0.64095,0.60954,0.41691000000000006,0.07172,0.08546000000000001,2015
Morocco,5.151,0.8405799999999999,0.38595,0.5947100000000001,0.25645999999999997,0.040530000000000004,0.08404,2016
Morocco,5.2350001335144,0.8781145811080929,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,2017
Morocco,5.254,0.779,0.797,0.669,0.46,0.026000000000000002,0.07400000000000001,2018
Morocco,5.207999999999999,0.8009999999999999,0.782,0.782,0.418,0.036000000000000004,0.076,2019
Morocco,5.094799995,0.75862211,0.5926284789999999,0.745096922,0.45005413899999996,0.040032551,0.07738560400000001,2020
Mozambique,4.971,0.08308,1.02626,0.09131,0.34037,0.22269,0.15603,2015
Mozambique,4.550000190734861,0.23430564999580397,0.870701014995575,0.10665443539619399,0.48079109191894503,0.322228103876114,0.17943638563156103,2017
Mozambique,4.417,0.198,0.902,0.17300000000000001,0.531,0.20600000000000002,0.158,2018
Mozambique,4.466,0.204,0.986,0.39,0.494,0.19699999999999998,0.138,2019
Mozambique,4.623600006,0.178741366,0.723874032,0.324223638,0.56077534,0.22042210399999998,0.163064316,2020
Myanmar,4.3069999999999995,0.27108000000000004,0.70905,0.48246000000000006,0.44017,0.79588,0.19034,2015
Myanmar,4.395,0.34112,0.69981,0.3988,0.42691999999999997,0.81971,0.20243,2016
Myanmar,4.54500007629395,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,2017
Myanmar,4.308,0.682,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002,2018
Myanmar,4.36,0.71,1.181,0.555,0.525,0.5660000000000001,0.172,2019
Myanmar,4.308000088,0.67809093,0.78440702,0.49544307600000004,0.5974788670000001,0.569813728,0.18753035399999998,2020
Namibia,4.574,0.9328700000000001,0.70362,0.34745,0.48613999999999996,0.07795,0.10397999999999999,2016
Namibia,4.57399988174438,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,2017
Namibia,4.441,0.8740000000000001,1.281,0.365,0.519,0.051,0.064,2018
Namibia,4.638999999999999,0.879,1.3130000000000002,0.47700000000000004,0.401,0.07,0.055999999999999994,2019
Namibia,4.571100235,0.84008199,0.846880972,0.40687117,0.44459897299999995,0.076454483,0.054320343,2020
Nepal,4.513999999999999,0.35996999999999996,0.86449,0.5687399999999999,0.38282,0.32295999999999997,0.059070000000000004,2015
Nepal,4.793,0.44626000000000005,0.69699,0.50073,0.37012,0.3816,0.07007999999999999,2016
Nepal,4.961999893188481,0.479820191860199,1.17928326129913,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973,2017
Nepal,4.88,0.425,1.228,0.539,0.526,0.302,0.078,2018
Nepal,4.913,0.446,1.226,0.677,0.439,0.285,0.08900000000000001,2019
Nepal,5.137199879,0.444050372,0.785512447,0.66887939,0.480608255,0.300971806,0.127502963,2020
Netherlands,7.377999999999999,1.32944,1.28017,0.89284,0.6157600000000001,0.4761,0.31814000000000003,2015
Netherlands,7.3389999999999995,1.46468,1.02912,0.8123100000000001,0.55211,0.47416,0.29927,2016
Netherlands,7.3769998550415,1.50394463539124,1.42893922328949,0.8106961250305179,0.5853844881057739,0.47048982977867104,0.282661825418472,2017
Netherlands,7.441,1.361,1.4880000000000002,0.878,0.638,0.33299999999999996,0.295,2018
Netherlands,7.4879999999999995,1.396,1.5219999999999998,0.9990000000000001,0.557,0.322,0.298,2019
Netherlands,7.448900223,1.338946342,0.93913883,0.9756753440000001,0.61362648,0.336317569,0.368569762,2020
New Zealand,7.2860000000000005,1.2501799999999998,1.3196700000000001,0.9083700000000001,0.6393800000000001,0.47501000000000004,0.42922,2015
New Zealand,7.334,1.36066,1.17278,0.83096,0.5814699999999999,0.49401000000000006,0.41903999999999997,2016
New Zealand,7.31400012969971,1.40570604801178,1.54819512367249,0.816759705543518,0.6140621304512021,0.500005125999451,0.38281670212745705,2017
New Zealand,7.324,1.268,1.601,0.8759999999999999,0.669,0.365,0.389,2018
New Zealand,7.307,1.3030000000000002,1.557,1.026,0.585,0.33,0.38,2019
New Zealand,7.2996001239999995,1.242317915,0.9491189720000001,1.008138299,0.646789908,0.325726211,0.46126827600000003,2020
Nicaragua,5.827999999999999,0.59325,1.14184,0.7431399999999999,0.55475,0.27815,0.19317,2015
Nicaragua,5.992000000000001,0.69384,0.8952100000000001,0.65213,0.46581999999999996,0.29773,0.16292,2016
Nicaragua,6.07100009918213,0.737299203872681,1.28721570968628,0.6530959606170649,0.447551846504211,0.301674216985703,0.130687981843948,2017
Nicaragua,6.141,0.6679999999999999,1.319,0.7,0.527,0.20800000000000002,0.128,2018
Nicaragua,6.105,0.6940000000000001,1.325,0.835,0.435,0.2,0.127,2019
Nicaragua,6.13710022,0.620033145,0.8574970359999999,0.803093255,0.560117304,0.212871477,0.174084574,2020
Niger,3.845,0.0694,0.77265,0.29707,0.47691999999999996,0.19387000000000001,0.15639,2015
Niger,3.8560000000000003,0.1327,0.6053,0.26161999999999996,0.38040999999999997,0.2097,0.17176,2016
Niger,4.02799987792969,0.16192533075809498,0.993025004863739,0.26850500702858,0.36365869641304,0.22867384552955602,0.13857294619083402,2017
Niger,4.166,0.131,0.867,0.221,0.39,0.175,0.099,2018
Niger,4.628,0.138,0.774,0.366,0.318,0.188,0.102,2019
Niger,4.909599781,0.10833033199999999,0.617435038,0.29881635300000003,0.435311615,0.20817689600000003,0.137554765,2020
Nigeria,5.268,0.65435,0.9043200000000001,0.16007000000000002,0.34334000000000003,0.27233,0.0403,2015
Nigeria,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,2016
Nigeria,5.07399988174438,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.23094719648361198,0.0261215660721064,2017
Nigeria,5.155,0.6890000000000001,1.172,0.048,0.462,0.201,0.032,2018
Nigeria,5.265,0.696,1.111,0.245,0.426,0.215,0.040999999999999995,2019
Nigeria,4.724100113,0.645901859,0.73721689,0.16783593600000002,0.435079455,0.221328124,0.047589935,2020
North Cyprus,5.695,1.2080600000000001,1.07008,0.92356,0.49027,0.26169000000000003,0.1428,2015
North Cyprus,5.771,1.31141,0.81826,0.8414200000000001,0.43596,0.26322,0.16577999999999998,2016
North Cyprus,5.80999994277954,1.3469113111496,1.18630337715149,0.834647238254547,0.47120362520217896,0.266845703125,0.155353352427483,2017
North Cyprus,5.53550005,1.21279943,0.820356607,1.0261245970000001,0.477885723,0.19916005399999998,0.199802905,2020
North Macedonia,5.274,0.983,1.294,0.838,0.345,0.185,0.034,2019
Northern Cyprus,5.835,1.229,1.2109999999999999,0.909,0.495,0.179,0.154,2018
Northern Cyprus,5.718,1.263,1.252,1.042,0.41700000000000004,0.191,0.162,2019
Norway,7.522,1.459,1.33095,0.88521,0.66973,0.34699,0.36503,2015
Norway,7.497999999999999,1.57744,1.1269,0.79579,0.59609,0.37895,0.35775999999999997,2016
Norway,7.537000179290769,1.6164631843566901,1.53352355957031,0.796666502952576,0.635422587394714,0.36201223731041,0.31596383452415505,2017
Norway,7.593999999999999,1.456,1.5819999999999999,0.861,0.6859999999999999,0.28600000000000003,0.34,2018
Norway,7.553999999999999,1.4880000000000002,1.5819999999999999,1.028,0.603,0.271,0.341,2019
Norway,7.487999916000001,1.42420733,0.952486575,1.0080718990000002,0.670200884,0.287985086,0.43410056799999996,2020
Oman,6.853,1.36011,1.08182,0.76276,0.63274,0.21541999999999997,0.32524000000000003,2015
Pakistan,5.194,0.59543,0.41411000000000003,0.51466,0.12102,0.33671,0.10464000000000001,2015
Pakistan,5.132000000000001,0.68816,0.26135,0.40306,0.14622000000000002,0.31185,0.1388,2016
Pakistan,5.26900005340576,0.7268835306167599,0.6726906895637509,0.40204778313636796,0.23521526157856,0.31544601917266807,0.12434806674718901,2017
Pakistan,5.472,0.652,0.81,0.424,0.33399999999999996,0.21600000000000003,0.113,2018
Pakistan,5.653,0.677,0.8859999999999999,0.535,0.313,0.22,0.098,2019
Pakistan,5.69329977,0.616799474,0.689062297,0.46993324200000003,0.405421734,0.22870506300000001,0.122592121,2020
Palestinian Territories,4.715,0.59867,0.92558,0.66015,0.24499,0.11250999999999999,0.12905,2015
Palestinian Territories,4.754,0.67024,0.71629,0.56844,0.17744000000000001,0.11154000000000001,0.10613,2016
Palestinian Territories,4.77500009536743,0.716249227523804,1.1556471586227401,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,2017
Palestinian Territories,4.743,0.642,1.217,0.602,0.266,0.086,0.076,2018
Palestinian Territories,4.696000000000001,0.657,1.247,0.672,0.225,0.10300000000000001,0.066,2019
Palestinian Territories,4.552800179,0.587819219,0.825295925,0.613826573,0.29870075,0.091816261,0.07191365200000001,2020
Panama,6.7860000000000005,1.0635299999999999,1.1985,0.79661,0.5421,0.24434,0.0927,2015
Panama,6.7010000000000005,1.18306,0.9891200000000001,0.70835,0.48927,0.2418,0.08423,2016
Panama,6.4520001411438,1.23374843597412,1.3731925487518302,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,2017
Panama,6.43,1.112,1.4380000000000002,0.759,0.597,0.125,0.063,2018
Panama,6.321000000000001,1.149,1.442,0.91,0.516,0.109,0.054000000000000006,2019
Panama,6.304800033999999,1.097667813,0.902094483,0.878546536,0.57984978,0.097207308,0.054230525999999994,2020
Paraguay,5.877999999999999,0.75985,1.30477,0.66098,0.53899,0.3424,0.08242000000000001,2015
Paraguay,5.537999999999999,0.8937299999999999,1.11111,0.58295,0.46235,0.25296,0.07396,2016
Paraguay,5.493000030517581,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,2017
Paraguay,5.681,0.835,1.5219999999999998,0.615,0.541,0.162,0.07400000000000001,2018
Paraguay,5.742999999999999,0.855,1.475,0.777,0.514,0.184,0.08,2019
Paraguay,5.6921000479999995,0.897990823,0.8987278940000001,0.7358696459999999,0.586510062,0.20429924100000002,0.065077379,2020
Peru,5.824,0.9001899999999999,0.97459,0.73017,0.41496000000000005,0.14982,0.05989,2015
Peru,5.742999999999999,0.9960200000000001,0.81255,0.6299399999999999,0.37501999999999996,0.14527,0.05292,2016
Peru,5.71500015258789,1.0352252721786501,1.21877038478851,0.6301661133766171,0.45000287890434293,0.126819714903831,0.0470490865409374,2017
Peru,5.662999999999999,0.934,1.249,0.674,0.53,0.092,0.034,2018
Peru,5.697,0.96,1.274,0.8540000000000001,0.455,0.083,0.027000000000000003,2019
Peru,5.796800137000001,0.91854918,0.8310752509999999,0.824444175,0.513210058,0.091611817,0.02703266,2020
Philippines,5.073,0.70532,1.03516,0.58114,0.62545,0.24991,0.12279000000000001,2015
Philippines,5.279,0.81217,0.87877,0.47036000000000006,0.5485399999999999,0.21674000000000002,0.11757000000000001,2016
Philippines,5.42999982833862,0.85769921541214,1.25391757488251,0.46800905466079706,0.585214674472809,0.193513423204422,0.0993318930268288,2017
Philippines,5.524,0.775,1.3119999999999998,0.513,0.643,0.12,0.105,2018
Philippines,5.631,0.807,1.2930000000000001,0.657,0.5579999999999999,0.11699999999999999,0.107,2019
Philippines,6.006000042,0.7751206759999999,0.8467300529999999,0.602189481,0.6219151620000001,0.12926021199999999,0.13038572699999998,2020
Poland,5.791,1.12555,1.27948,0.77903,0.53122,0.16759000000000002,0.04212,2015
Poland,5.835,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,2016
Poland,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,2017
Poland,6.122999999999999,1.176,1.4480000000000002,0.7809999999999999,0.546,0.10800000000000001,0.064,2018
Poland,6.182,1.206,1.4380000000000002,0.884,0.483,0.11699999999999999,0.05,2019
Poland,6.1862998010000005,1.16922915,0.874257445,0.868038476,0.557903528,0.06337424400000001,0.160541251,2020
Portugal,5.102,1.15991,1.13935,0.8751899999999999,0.51469,0.13719,0.01078,2015
Portugal,5.122999999999999,1.27607,0.9436700000000001,0.7936300000000001,0.44727,0.11690999999999999,0.01521,2016
Portugal,5.19500017166138,1.3151752948761002,1.36704301834106,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,2017
Portugal,5.41,1.188,1.429,0.884,0.562,0.055,0.017,2018
Portugal,5.693,1.2209999999999999,1.431,0.9990000000000001,0.508,0.047,0.025,2019
Portugal,5.9109001160000005,1.168800831,0.8865907190000001,0.979315281,0.5898951889999999,0.053036947,0.027733466000000002,2020
Puerto Rico,7.039,1.35943,1.08113,0.77758,0.46823000000000004,0.22202,0.12275,2016
Qatar,6.611000000000001,1.69042,1.0786,0.79733,0.6404,0.32573,0.52208,2015
Qatar,6.375,1.82427,0.87964,0.71723,0.56679,0.32388,0.48049,2016
Qatar,6.375,1.8707656860351598,1.27429687976837,0.7100980877876278,0.604130983352661,0.33047387003898604,0.43929925560951205,2017
Qatar,6.374,1.649,1.3030000000000002,0.748,0.654,0.256,0.171,2018
Qatar,6.374,1.6840000000000002,1.3130000000000002,0.871,0.555,0.22,0.16699999999999998,2019
Romania,5.124,1.04345,0.8858799999999999,0.7689,0.35068,0.13748,0.006490000000000001,2015
Romania,5.528,1.1697,0.7280300000000001,0.67602,0.36712,0.12889,0.006790000000000001,2016
Romania,5.824999809265139,1.21768391132355,1.15009129047394,0.6851583123207089,0.457003742456436,0.133519917726517,0.0043879006989300294,2017
Romania,5.945,1.1159999999999999,1.219,0.726,0.528,0.08800000000000001,0.001,2018
Romania,6.07,1.162,1.232,0.825,0.462,0.083,0.005,2019
Romania,6.123700142000001,1.1204016209999998,0.8251615170000001,0.79229486,0.534852326,0.068181619,0.0008295689999999999,2020
Russia,5.716,1.13764,1.23617,0.6692600000000001,0.36679,0.00199,0.03005,2015
Russia,5.856,1.2322799999999998,1.05261,0.58991,0.32682,0.027360000000000002,0.03586,2016
Russia,5.962999820709231,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,2017
Russia,5.81,1.151,1.479,0.599,0.39899999999999997,0.065,0.025,2018
Russia,5.648,1.183,1.452,0.726,0.33399999999999996,0.08199999999999999,0.031,2019
Russia,5.546000004,1.126999617,0.903150737,0.68044591,0.399499595,0.099041916,0.045699362,2020
Rwanda,3.465,0.22208000000000003,0.7737,0.42863999999999997,0.59201,0.22628,0.55191,2015
Rwanda,3.515,0.32846,0.6158600000000001,0.31865,0.5432,0.23551999999999998,0.50521,2016
Rwanda,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.5818438529968261,0.25275602936744695,0.455220013856888,2017
Rwanda,3.408,0.332,0.8959999999999999,0.4,0.636,0.2,0.444,2018
Rwanda,3.3339999999999996,0.359,0.711,0.614,0.555,0.217,0.41100000000000003,2019
Rwanda,3.312299967,0.343242675,0.54083544,0.572383285,0.604087889,0.235704988,0.485542476,2020
Saudi Arabia,6.4110000000000005,1.39541,1.0839299999999998,0.72025,0.31048000000000003,0.13706,0.32524000000000003,2015
Saudi Arabia,6.379,1.48953,0.84829,0.59267,0.37904,0.15457,0.30008,2016
Saudi Arabia,6.343999862670901,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126004,2017
Saudi Arabia,6.371,1.379,1.331,0.633,0.509,0.098,0.127,2018
Saudi Arabia,6.375,1.403,1.357,0.795,0.439,0.08,0.132,2019
Saudi Arabia,6.406499863,1.334328532,0.874067068,0.759818137,0.548477471,0.087440684,0.163322315,2020
Senegal,3.904,0.36498,0.97619,0.4354,0.36772,0.20843000000000003,0.10712999999999999,2015
Senegal,4.218999999999999,0.44314,0.7741600000000001,0.40457,0.31056,0.19103,0.11681,2016
Senegal,4.53499984741211,0.479309022426605,1.17969191074371,0.409362852573395,0.37792226672172496,0.183468893170357,0.11546044796705199,2017
Senegal,4.631,0.429,1.117,0.433,0.406,0.138,0.08199999999999999,2018
Senegal,4.681,0.45,1.1340000000000001,0.5710000000000001,0.292,0.153,0.07200000000000001,2019
Senegal,4.980800152,0.5040618179999999,0.723616004,0.518391907,0.352400899,0.164397135,0.081865937,2020
Serbia,5.122999999999999,0.92053,1.0096399999999999,0.74836,0.20107,0.19230999999999998,0.02617,2015
Serbia,5.1770000000000005,1.03437,0.81329,0.6458,0.15718,0.20736999999999997,0.04339,2016
Serbia,5.39499998092651,1.06931757926941,1.2581897974014298,0.65078467130661,0.20871552824974102,0.22012588381767298,0.0409037806093693,2017
Serbia,5.398,0.975,1.369,0.685,0.28800000000000003,0.134,0.043,2018
Serbia,5.603,1.004,1.383,0.8540000000000001,0.282,0.13699999999999998,0.039,2019
Serbia,5.77820015,0.9881818290000001,0.881475747,0.828403294,0.395428419,0.15028289,0.059447147,2020
Sierra Leone,4.507,0.33024000000000003,0.9557100000000001,0.0,0.4084,0.21488000000000002,0.08786000000000001,2015
Sierra Leone,4.635,0.36485,0.628,0.0,0.30685,0.23897,0.08196,2016
Sierra Leone,4.70900011062622,0.36842092871666,0.984136044979095,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,2017
Sierra Leone,4.571000000000001,0.256,0.813,0.0,0.355,0.23800000000000002,0.053,2018
Sierra Leone,4.374,0.268,0.841,0.242,0.309,0.252,0.045,2019
Sierra Leone,3.926399946,0.24056038300000002,0.636142015,0.20395396600000001,0.38202768600000003,0.257647008,0.047940935999999996,2020
Singapore,6.797999999999999,1.52186,1.02,1.02525,0.54252,0.31105,0.4921,2015
Singapore,6.739,1.64555,0.8675799999999999,0.94719,0.4877,0.32706,0.46986999999999995,2016
Singapore,6.57200002670288,1.69227766990662,1.35381436347961,0.9494923949241642,0.549840569496155,0.345965981483459,0.46430778503417997,2017
Singapore,6.343,1.5290000000000001,1.4509999999999998,1.008,0.631,0.261,0.457,2018
Singapore,6.2620000000000005,1.5719999999999998,1.463,1.141,0.556,0.271,0.45299999999999996,2019
Singapore,6.377099991000001,1.519580126,0.9102689620000001,1.137814283,0.635317206,0.21877090600000001,0.533162236,2020
Slovakia,5.995,1.1689100000000001,1.26999,0.7890199999999999,0.31751,0.16893,0.03431,2015
Slovakia,6.077999999999999,1.27973,1.0826799999999999,0.70367,0.23390999999999998,0.13837,0.02947,2016
Slovakia,6.09800004959106,1.32539355754852,1.5050592422485398,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,2017
Slovakia,6.172999999999999,1.21,1.537,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999,2018
Slovakia,6.1979999999999995,1.246,1.504,0.8809999999999999,0.33399999999999996,0.121,0.013999999999999999,2019
Slovakia,6.280600071,1.194837689,0.9224937559999999,0.853465259,0.423542529,0.11672977400000001,0.011291441000000001,2020
Slovenia,5.848,1.18498,1.27385,0.8733700000000001,0.60855,0.25328,0.03787,2015
Slovenia,5.768,1.2994700000000001,1.05613,0.79151,0.53164,0.25738,0.03635,2016
Slovenia,5.75799989700317,1.3412059545516999,1.4525188207626298,0.7908282279968258,0.572575807571411,0.242649093270302,0.0451289787888527,2017
Slovenia,5.9479999999999995,1.219,1.506,0.856,0.633,0.16,0.051,2018
Slovenia,6.117999999999999,1.258,1.5230000000000001,0.953,0.564,0.14400000000000002,0.057,2019
Slovenia,6.363399982000001,1.208652496,0.939575672,0.932548046,0.646700144,0.145701498,0.076516323,2020
Somalia,5.44,0.0,0.33613000000000004,0.11465999999999998,0.5677800000000001,0.27225,0.3118,2016
Somalia,5.151000022888179,0.0226431842893362,0.7211513519287109,0.11398913711309401,0.602126955986023,0.291631311178207,0.28241032361984303,2017
Somalia,4.982,0.0,0.7120000000000001,0.115,0.674,0.23800000000000002,0.282,2018
Somalia,4.668,0.0,0.698,0.268,0.5589999999999999,0.243,0.27,2019
Somaliland region,5.0569999999999995,0.18847,0.95152,0.43873,0.46581999999999996,0.5031800000000001,0.39928,2015
Somaliland Region,5.0569999999999995,0.25558000000000003,0.75862,0.33108000000000004,0.3913,0.51479,0.36794,2016
South Africa,4.6419999999999995,0.9204899999999999,1.18468,0.27688,0.33207,0.11972999999999999,0.08884,2015
South Africa,4.459,1.02416,0.9605299999999999,0.18611,0.42483000000000004,0.13656,0.08415,2016
South Africa,4.8289999961853,1.05469870567322,1.38478863239288,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,2017
South Africa,4.724,0.94,1.41,0.33,0.516,0.10300000000000001,0.055999999999999994,2018
South Africa,4.7219999999999995,0.96,1.351,0.469,0.389,0.13,0.055,2019
South Africa,4.814099789,0.9021404390000001,0.8525322679999999,0.407034069,0.43478182,0.12640684800000002,0.05950214,2020
South Korea,5.984,1.24461,0.9577399999999999,0.9653799999999999,0.33208000000000004,0.18557,0.07857,2015
South Korea,5.835,1.35948,0.7219399999999999,0.88645,0.25168,0.18824000000000002,0.07716,2016
South Korea,5.837999820709231,1.40167844295502,1.1282744407653797,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,2017
South Korea,5.875,1.266,1.204,0.955,0.244,0.175,0.051,2018
South Korea,5.895,1.301,1.219,1.036,0.159,0.175,0.055999999999999994,2019
South Korea,5.872399807000001,1.245300651,0.7993871570000001,1.0225425959999999,0.25935635,0.17030386600000003,0.09459628199999999,2020
South Sudan,3.832,0.39394,0.18519000000000002,0.15780999999999998,0.19662000000000002,0.25899,0.13015,2016
South Sudan,3.5910000801086404,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,2017
South Sudan,3.2539999999999996,0.337,0.608,0.177,0.11199999999999999,0.22399999999999998,0.106,2018
South Sudan,2.853,0.306,0.575,0.295,0.01,0.20199999999999999,0.091,2019
South Sudan,2.8166000839999996,0.289082974,0.553707123,0.208809033,0.065609254,0.209934607,0.111156799,2020
Spain,6.329,1.23011,1.31379,0.95562,0.45951000000000003,0.18227000000000002,0.06398,2015
Spain,6.361000000000001,1.34253,1.12945,0.8789600000000001,0.37545,0.17665,0.06137000000000001,2016
Spain,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,2017
Spain,6.31,1.251,1.538,0.965,0.449,0.142,0.07400000000000001,2018
Spain,6.354,1.286,1.484,1.062,0.36200000000000004,0.153,0.079,2019
Spain,6.4008998870000005,1.230535269,0.921125412,1.051343083,0.425983816,0.16530548,0.109579779,2020
Sri Lanka,4.271,0.83524,1.01905,0.70806,0.5372600000000001,0.40828000000000003,0.09179,2015
Sri Lanka,4.415,0.9731799999999999,0.84783,0.62007,0.50817,0.46978000000000003,0.07964,2016
Sri Lanka,4.44000005722046,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,2017
Sri Lanka,4.471,0.9179999999999999,1.314,0.672,0.585,0.307,0.05,2018
Sri Lanka,4.3660000000000005,0.9490000000000001,1.265,0.831,0.47,0.244,0.047,2019
Sri Lanka,4.327000141,0.897986948,0.825374067,0.792036712,0.528632462,0.25266614600000004,0.049444564,2020
Sudan,4.55,0.52107,1.01404,0.36878,0.10081,0.19062,0.1466,2015
Sudan,4.138999999999999,0.63069,0.8192799999999999,0.29759,0.0,0.18077000000000001,0.10039,2016
Sudan,4.138999938964839,0.6595166921615601,1.21400856971741,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,2017
Sudan,4.138999999999999,0.605,1.24,0.312,0.016,0.134,0.08199999999999999,2018
Suriname,6.269,0.99534,0.972,0.6082,0.5965699999999999,0.16990999999999998,0.13633,2015
Suriname,6.269,1.09686,0.77866,0.5093300000000001,0.5223399999999999,0.16665,0.12692,2016
Swaziland,4.867,0.71206,1.07284,0.07566,0.30658,0.18259,0.0306,2015
Swaziland,4.212,0.8109999999999999,1.149,0.0,0.313,0.07400000000000001,0.135,2019
Swaziland,4.3081002239999995,0.827539742,0.7702901959999999,0.215585828,0.299935788,0.067264833,0.14676587300000002,2020
Sweden,7.364,1.33171,1.2890700000000002,0.9108700000000001,0.6598,0.36262,0.43843999999999994,2015
Sweden,7.291,1.45181,1.08764,0.83121,0.58218,0.38254,0.40867,2016
